2023-10-01 13:29:48,639.BBQ_Temp_Producer.INFO ==================================================
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Today is 2023-10-01 at 01:29 PM
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Running on: nt Windows 10
2023-10-01 13:29:48,640.BBQ_Temp_Producer.INFO Python version:  3.11.3
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO Python path: C:\Users\wadej\OneDrive\Documents\streaming-05-smart-smoker\.venv
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO Working dir: C:\Users\wadej\OneDrive\Documents\streaming-05-smart-smoker
2023-10-01 13:29:48,641.BBQ_Temp_Producer.INFO ==================================================
2023-10-01 13:31:54,287.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:50:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:31:56,288.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:50:15', '145.0') to Smoker_Temp_Queue
2023-10-01 13:31:56,288.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:50:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:31:56,289.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:50:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:31:58,290.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:51:10', '146.2') to Smoker_Temp_Queue
2023-10-01 13:31:58,291.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:51:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:31:58,291.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:51:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:00,292.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:51:15', '146.2') to Smoker_Temp_Queue
2023-10-01 13:32:00,293.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:51:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:00,294.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:51:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:02,294.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:52:10', '147.5') to Smoker_Temp_Queue
2023-10-01 13:32:02,294.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:52:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:02,296.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:52:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:04,297.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:52:15', '147.5') to Smoker_Temp_Queue
2023-10-01 13:32:04,298.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:52:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:04,299.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:52:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:06,300.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:53:10', '148.7') to Smoker_Temp_Queue
2023-10-01 13:32:06,301.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:53:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:06,301.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:53:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:08,302.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:53:15', '148.7') to Smoker_Temp_Queue
2023-10-01 13:32:08,303.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:53:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:08,303.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:53:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:10,305.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:54:10', '149.9') to Smoker_Temp_Queue
2023-10-01 13:32:10,306.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:54:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:10,306.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:54:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:12,308.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:54:15', '149.9') to Smoker_Temp_Queue
2023-10-01 13:32:12,308.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:54:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:12,309.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:54:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:14,310.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:55:05', '151.1') to Smoker_Temp_Queue
2023-10-01 13:32:14,311.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:55:05', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:14,311.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:55:05', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:16,313.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:55:10', '151.2') to Smoker_Temp_Queue
2023-10-01 13:32:16,313.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:55:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:16,314.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:55:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:18,315.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:55:15', '151.2') to Smoker_Temp_Queue
2023-10-01 13:32:18,316.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:55:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:18,316.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:55:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:20,317.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:56:10', '152.4') to Smoker_Temp_Queue
2023-10-01 13:32:20,319.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:56:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:20,319.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:56:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:22,320.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:56:15', '152.4') to Smoker_Temp_Queue
2023-10-01 13:32:22,322.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:56:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:22,322.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:56:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:24,324.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:57:10', '153.4') to Smoker_Temp_Queue
2023-10-01 13:32:24,325.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:57:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:24,325.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:57:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:26,326.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:57:15', '153.4') to Smoker_Temp_Queue
2023-10-01 13:32:26,327.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:57:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:26,328.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:57:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:28,329.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:58:10', '154.5') to Smoker_Temp_Queue
2023-10-01 13:32:28,330.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:58:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:28,331.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:58:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:30,331.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:58:15', '154.5') to Smoker_Temp_Queue
2023-10-01 13:32:30,332.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:58:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:30,332.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:58:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:32,334.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:59:10', '155.6') to Smoker_Temp_Queue
2023-10-01 13:32:32,335.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:59:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:32,336.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:59:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:34,337.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 12:59:15', '155.6') to Smoker_Temp_Queue
2023-10-01 13:32:34,337.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:59:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:34,338.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 12:59:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:36,339.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:00:10', '156.5') to Smoker_Temp_Queue
2023-10-01 13:32:36,340.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:00:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:36,341.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:00:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:38,341.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:00:15', '156.5') to Smoker_Temp_Queue
2023-10-01 13:32:38,342.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:00:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:38,343.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:00:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:40,344.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:01:10', '157.8') to Smoker_Temp_Queue
2023-10-01 13:32:40,345.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:01:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:40,346.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:01:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:42,347.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:01:15', '157.8') to Smoker_Temp_Queue
2023-10-01 13:32:42,348.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:01:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:42,348.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:01:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:44,350.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:02:10', '158.8') to Smoker_Temp_Queue
2023-10-01 13:32:44,350.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:02:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:44,351.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:02:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:46,352.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:02:15', '158.8') to Smoker_Temp_Queue
2023-10-01 13:32:46,353.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:02:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:46,353.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:02:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:48,354.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:03:10', '159.9') to Smoker_Temp_Queue
2023-10-01 13:32:48,355.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:03:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:48,355.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:03:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:50,357.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:03:15', '159.9') to Smoker_Temp_Queue
2023-10-01 13:32:50,358.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:03:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:50,358.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:03:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:52,358.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:04:10', '160.7') to Smoker_Temp_Queue
2023-10-01 13:32:52,360.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:04:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:52,360.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:04:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:54,362.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:04:15', '160.7') to Smoker_Temp_Queue
2023-10-01 13:32:54,363.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:04:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:54,363.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:04:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:56,366.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:05:10', '161.9') to Smoker_Temp_Queue
2023-10-01 13:32:56,367.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:05:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:56,367.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:05:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:32:58,368.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:05:15', '161.9') to Smoker_Temp_Queue
2023-10-01 13:32:58,368.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:05:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:32:58,370.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:05:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:00,370.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:06:10', '163.1') to Smoker_Temp_Queue
2023-10-01 13:33:00,371.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:06:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:00,372.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:06:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:02,373.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:06:15', '163.1') to Smoker_Temp_Queue
2023-10-01 13:33:02,374.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:06:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:02,374.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:06:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:04,375.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:07:10', '164.3') to Smoker_Temp_Queue
2023-10-01 13:33:04,376.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:07:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:04,377.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:07:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:06,377.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:07:15', '164.3') to Smoker_Temp_Queue
2023-10-01 13:33:06,377.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:07:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:06,379.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:07:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:08,380.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:08:10', '165.6') to Smoker_Temp_Queue
2023-10-01 13:33:08,380.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:08:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:08,381.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:08:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:10,383.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:08:15', '165.6') to Smoker_Temp_Queue
2023-10-01 13:33:10,384.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:08:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:10,384.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:08:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:12,385.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:09:10', '166.7') to Smoker_Temp_Queue
2023-10-01 13:33:12,385.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:09:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:12,386.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:09:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:14,387.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:09:15', '166.7') to Smoker_Temp_Queue
2023-10-01 13:33:14,388.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:09:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:14,390.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:09:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:16,391.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:10:10', '167.8') to Smoker_Temp_Queue
2023-10-01 13:33:16,392.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:10:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:16,392.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:10:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:18,393.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:10:15', '167.8') to Smoker_Temp_Queue
2023-10-01 13:33:18,393.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:10:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:18,395.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:10:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:20,395.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:11:10', '168.8') to Smoker_Temp_Queue
2023-10-01 13:33:20,396.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:11:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:20,396.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:11:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:22,398.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:11:15', '168.8') to Smoker_Temp_Queue
2023-10-01 13:33:22,399.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:11:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:22,399.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:11:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:24,401.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:12:10', '170.2') to Smoker_Temp_Queue
2023-10-01 13:33:24,402.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:12:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:24,403.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:12:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:26,403.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:12:15', '170.2') to Smoker_Temp_Queue
2023-10-01 13:33:26,404.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:12:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:26,406.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:12:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:28,407.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:13:10', '171.7') to Smoker_Temp_Queue
2023-10-01 13:33:28,407.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:13:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:28,407.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:13:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:30,409.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:13:15', '171.7') to Smoker_Temp_Queue
2023-10-01 13:33:30,409.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:13:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:30,410.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:13:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:32,412.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:14:10', '173.3') to Smoker_Temp_Queue
2023-10-01 13:33:32,413.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:14:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:32,414.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:14:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:34,415.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:14:15', '173.3') to Smoker_Temp_Queue
2023-10-01 13:33:34,416.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:14:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:34,417.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:14:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:36,419.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:15:10', '174.6') to Smoker_Temp_Queue
2023-10-01 13:33:36,420.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:15:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:36,421.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:15:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:38,422.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:15:15', '174.6') to Smoker_Temp_Queue
2023-10-01 13:33:38,422.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:15:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:38,422.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:15:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:40,424.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:16:10', '175.5') to Smoker_Temp_Queue
2023-10-01 13:33:40,425.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:16:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:40,426.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:16:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:42,426.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:16:15', '175.5') to Smoker_Temp_Queue
2023-10-01 13:33:42,427.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:16:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:42,428.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:16:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:44,430.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:17:10', '176.8') to Smoker_Temp_Queue
2023-10-01 13:33:44,431.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:17:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:44,431.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:17:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:46,432.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:17:15', '176.8') to Smoker_Temp_Queue
2023-10-01 13:33:46,433.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:17:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:46,434.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:17:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:48,436.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:18:10', '177.8') to Smoker_Temp_Queue
2023-10-01 13:33:48,436.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:18:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:48,437.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:18:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:50,438.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:18:15', '177.8') to Smoker_Temp_Queue
2023-10-01 13:33:50,439.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:18:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:50,439.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:18:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:52,442.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:19:10', '178.9') to Smoker_Temp_Queue
2023-10-01 13:33:52,443.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:19:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:52,443.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:19:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:54,445.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:19:15', '178.9') to Smoker_Temp_Queue
2023-10-01 13:33:54,445.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:19:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:54,446.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:19:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:56,447.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:20:10', '180.3') to Smoker_Temp_Queue
2023-10-01 13:33:56,448.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:20:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:56,449.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:20:10', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:33:58,450.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:20:15', '180.3') to Smoker_Temp_Queue
2023-10-01 13:33:58,451.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:20:15', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:33:58,452.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:20:15', 'No Temperature') to Temp_Food2_Queue
2023-10-01 13:34:00,454.BBQ_Temp_Producer.INFO  [x] Sent ('05/22/21 13:21:10', '181.4') to Smoker_Temp_Queue
2023-10-01 13:34:00,454.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:21:10', 'No Temperature') to Temp_Food1_Queue
2023-10-01 13:34:00,455.BBQ_Temp_Producer.INFO [x] Sent ('05/22/21 13:21:10', 'No Temperature') to Temp_Food2_Queue
